Beam,Date,Time,RTT(ms),Download(kbit/s),Upload(kbit/s)
106,2018-11-22,0255,432.197,2007.04,2816.0
106,2018-11-22,0300,415.712,1720.32,2805.76
106,2018-11-22,0305,423.235,1986.56,2805.76
106,2018-11-22,0310,450.567,1792.0,2785.28
106,2018-11-22,0315,445.231,1617.92,2252.8
106,2018-11-22,0320,474.95,2150.4,2232.32
106,2018-11-22,0325,447.462,1863.68,2304.0
106,2018-11-22,0330,420.526,1392.64,2959.36
106,2018-11-22,0335,438.353,1873.92,2109.44
106,2018-11-22,0340,465.189,2232.32,2232.32
106,2018-11-22,0345,447.517,1710.08,2273.28
106,2018-11-22,0350,438.128,2252.8,2273.28
106,2018-11-22,0355,433.013,2181.12,2242.56
106,2018-11-22,0400,464.983,2211.84,2324.48
106,2018-11-22,0405,430.042,1781.76,2211.84
106,2018-11-22,0410,458.364,2191.36,2273.28
106,2018-11-22,0415,439.863,1884.16,2949.12
106,2018-11-22,0420,427.998,1648.64,2918.4
106,2018-11-22,0425,446.119,1628.16,2918.4
106,2018-11-22,0430,422.282,1556.48,2324.48
106,2018-11-22,0435,,,
106,2018-11-22,0440,454.133,1904.64,2263.04
106,2018-11-22,0445,485.041,2191.36,2222.08
106,2018-11-22,0450,438.452,2222.08,2324.48
106,2018-11-22,0455,437.748,1556.48,2744.32
106,2018-11-22,0500,427.963,2232.32,2365.44
106,2018-11-22,0505,437.76,2201.6,2232.32
106,2018-11-22,0510,453.035,1853.44,2191.36
106,2018-11-22,0515,481.797,2211.84,2304.0
106,2018-11-22,0520,455.351,2211.84,2355.2
106,2018-11-22,0525,443.381,2119.68,2068.48
106,2018-11-22,0530,455.563,1812.48,2324.48
106,2018-11-22,0535,451.408,1648.64,2160.64
106,2018-11-22,0540,458.568,2170.88,2283.52
106,2018-11-22,0545,440.008,2211.84,2252.8
106,2018-11-22,0550,432.394,2058.24,2222.08
106,2018-11-22,0555,440.977,1710.08,2263.04
106,2018-11-22,0600,469.083,2211.84,2283.52
106,2018-11-22,0605,439.089,1966.08,2242.56
106,2018-11-22,0610,469.698,2048.0,2263.04
106,2018-11-22,0615,,,
106,2018-11-22,0620,,,
106,2018-11-22,0625,,,
106,2018-11-22,0630,775.527,0.0,0.0
106,2018-11-22,0635,,,
106,2018-11-22,0640,,,
106,2018-11-22,0645,,,
106,2018-11-22,0650,,,
106,2018-11-22,0655,,,
106,2018-11-22,0700,,,
106,2018-11-22,0705,449.081,522.24,296.96
106,2018-11-22,0710,,,
106,2018-11-22,0715,,,
106,2018-11-22,0720,,,
106,2018-11-22,0725,,,
106,2018-11-22,0730,,,
106,2018-11-22,0735,,,
106,2018-11-22,0740,,,
106,2018-11-22,0745,,,
106,2018-11-22,0750,1200406.932,0.0,440.32
106,2018-11-22,0755,,,
106,2018-11-22,0800,,,
106,2018-11-22,0805,,,
106,2018-11-22,0810,,,
106,2018-11-22,0815,,,
106,2018-11-22,0820,,,
347,2018-11-22,0825,,,
347,2018-11-22,0830,355.821,204.8,819.2
347,2018-11-22,0835,,,
347,2018-11-22,0840,,,
347,2018-11-22,0845,,,
347,2018-11-22,0850,,,
347,2018-11-22,0855,630.996,215.04,1515.52
347,2018-11-22,0900,,,
347,2018-11-22,0905,,,
347,2018-11-22,0910,793.438,296.96,1269.76
347,2018-11-22,0915,,,
347,2018-11-22,0920,,,
347,2018-11-22,0925,583.274,,
